label,story,text
A2,Most people don't know that the full name of the Statue,"Most people don't know that the full name of the Statue of Liberty is ""Liberty Enlightening the World."" This iconic landmark is located on Liberty Island in New York Harbor. The statue is a gift from the people of France to the United States. It was a symbol of friendship and freedom between the two countries. The statue is made of copper and stands tall at 151 feet. 

On her right hand, Lady Liberty holds a torch with a flame, representing the light of freedom. In her left hand, she holds a tablet with the date of the American Declaration of Independence, July 4, 1776. At her feet, there are broken chains, which symbolize freedom from oppression. 

Visiting the Statue of Liberty is an unforgettable experience. You can take a ferry from Battery Park in Manhattan or Liberty State Park in New Jersey to reach the island. Once there, you can climb up the narrow stairs to the pedestal for a closer look and take some memorable photographs. 

If you want to explore more, you can also visit the museum in the pedestal, which tells the history of the statue and its construction."
A1,Most people don't know that the full name of the Statue,"Most people don't know that the full name of the Statue of Liberty is ""Lady Liberty Enlightening the World."" It is a symbol of freedom and democracy. The Statue of Liberty is located on Liberty Island in New York Harbor. It's a very famous landmark that attracts many tourists every year. 

The Statue of Liberty was a gift from France to the United States. It was completed in 1884. The statue is made of copper and it is 151 feet tall, including its base. On the statue, there is a figure of a woman holding a torch in her right hand and a tablet in her left hand. The tablet has the date of the American Declaration of Independence, 1776, inscribed on it. 

Tourists can take a ferry to Liberty Island to visit the Statue of Liberty. They can climb up the steps to the pedestal or take an elevator to reach the top of the statue. From there, they can enjoy a beautiful view of the New York City skyline and the harbor. 

The Statue of Liberty is an important symbol of the United States. It represents the country's commitment to freedom, democracy, and welcoming immigrants."
B1,Karen and Jack had been trying to have a child for,"Karen and Jack had been trying to have a child for years, and finally, their hard work paid off. They were thrilled to announce that they were expecting a baby. They shared the happy news with their families and friends, who all congratulated them warmly. 

Karen began to make preparations for the arrival of their child. She read countless parenting books and articles, attended prenatal classes, and bought all the necessary baby items. Jack, on the other hand, helped out in any way he could, from fixing their old nursery to building a changing table. 

As the due date approached, Karen grew increasingly anxious. She went for regular check-ups with her midwife, who assured her that everything was progressing normally. However, she couldn't shake off her nerves. She spent long hours pacing around the house, wondering what being a mother would be like. 

One night, as Jack was helping her with her last-minute preparations, Karen suddenly went into labor. They rushed to the hospital, where Karen gave birth to a beautiful baby girl."
B2,"I hate Professor Hernandez!
Me too! He keeps calling","I hate Professor Hernandez!
Me too! He keeps calling on me in class and asking me complex questions that I'm not prepared for. I feel like I'm always stuck in a rabbit hole and can't find a way out. His lectures are so dense and filled with terminology that I can barely keep up. I've been trying to study on my own, but it seems like no matter how many hours I put in, I'm still struggling to understand the concepts. I'm starting to think that maybe I'm just not cut out for this subject. 

Have you tried talking to the professor about your concerns? maybe he could offer some suggestions or provide you with additional resources to help you better understand the material. I know it can be intimidating to approach your professors, but trust me, most of them really want to help you succeed. They were once students themselves, and they know that learning a new subject can be challenging. 

I understand that it can be difficult to reach out for help, but believe me, it will be worth it in the end. Don't give up on yourself."
B1,I was wondering if I could change my major from biology,"I was wondering if I could change my major from biology to psychology. I've been thinking about this decision for quite some time now, and I believe that this change would be beneficial for my future goals. I've always been fascinated by human behavior and the way the mind functions, so switching to psychology seems like a natural choice. 

I've been doing some research about the different fields of psychology and I'm particularly interested in clinical psychology. I'd love to help people overcome their mental health issues and improve their overall wellbeing. However, I'm aware that pursuing a degree in psychology might require more effort and dedication in terms of academic work and practical experience. 

Another thing that excites me about psychology is its versatility. A psychology degree can open up many career opportunities, from working as a therapist to researcher, educator or consultant. Plus, I'm confident that the knowledge and skills I'll acquire during my studies will be invaluable regardless of my chosen career path."
A1,Karen and Jack had been trying to have a child for,"Karen and Jack had been trying to have a child for a long time. They were very happy when they finally heard the good news from their doctor. Karen was pregnant! 

Karen visited the doctor every month for check-ups. She took vitamins and ate healthy food. Jack helped her with housework and cooked her favorite meals. He wanted to make her as comfortable as possible. 

One day, Karen went into labor. Jack called an ambulance and went with her to the hospital. The doctors and nurses helped Karen give birth to a beautiful baby girl. Jack was filled with joy and held his daughter in his arms. 

They named her Emily. Emily had a head full of beautiful dark hair and sparkling blue eyes. Karen and Jack were overjoyed. They took turns holding Emily and looking at her. 

For the first few days, Karen and Jack stayed in the hospital to make sure everything was okay. They took pictures of Emily and showed them to their friends and family. Everyone was very happy for them. 

Back at home, Jack helped take care of Emily. He changed her diapers and fed her."
B2,"Social media, magazines and shop windows bombard people","Social media, magazines and shop windows bombard people with fashion trends day after day. It is a never-ending process of keeping up with the latest styles and making sure your wardrobe is on point. However, for some, fashion is not only about looking good, but also about expressing their personality and making a statement. 

Fashion is an art form in itself. It has the power to evoke emotions, spark creativity and even influence social change. For instance, during the 1960s, the hippie movement brought about a revolution in fashion. People started wearing long, flowing clothes and bright colors as symbols of peace and love, challenging the mainstream fashion norms of the time. 

Similarly, nowadays, many brands and designers use their creations to promote various social causes. For example, some designers have used their runway shows to raise awareness for mental health issues by incorporating models who openly talk about their experiences with mental health conditions. 

Fashion is not only about clothes, but also about accessories."
A2,Karen and Jack had been trying to have a child for,"Karen and Jack had been trying to have a child for a long time. They visited several doctors, but all tests came back normal. They were worried and confused. One sunny afternoon, they decided to take a walk in the park to clear their minds. 

As they walked along the winding path, they saw a group of children playing on the grass. Karen turned to Jack and said, ""I wish we could have a child like that. I'd love to watch them grow up and see all the wonderful things they'll do."" 

Jack put his arm around her shoulder and said, ""I know it's tough right now, but don't give up hope, Karen. We'll keep trying. Maybe we'll be lucky next time."" 

Just then, they heard a loud, joyful laugh. They followed the sound to where a young boy was chasing after a kite. Karen smiled and said, ""Look at that little boy. He's having so much fun. I hope we can experience that joy one day."" 

Jack nodded in agreement. ""We will, Karen. We will,"" he said, squeezing her hand. Together, they watched the children play and dreamed of the day they'd have a child of their own to love and cherish."
C1,"I hate Professor Hernandez!
Me too! He keeps calling","I hate Professor Hernandez!
Me too! He keeps calling on us randomly in class, making us speak in front of everyone without any warning. It's nerve-wracking and not fair. But what's even worse is his unclear and ambiguous explanations of the material. I feel like I'm learning a new language every time I attend his lecture. And don't get me started on his unreasonable homework assignments, they're way too long and time-consuming. It's frustrating that despite all the effort we put into studying, many of us still struggle to keep up with his teaching. 

Moreover, the university administration seems to turn a blind eye to our complaints. They keep insisting that Professor Hernandez is an excellent teacher, but how can someone be excellent if they're making our learning experience so difficult? It's disheartening to see our hard work go to waste due to poor teaching. I wish the university would take our concerns seriously and do something about it. 

Furthermore, the lack of resources and facilities on campus is another issue."
B1,A bipartisan group of women senators waded into the,"A bipartisan group of women senators waded into the ongoing debate about reproductive rights in the United States, calling for the protection of Roe v. Wade, a landmark 1973 Supreme Court decision that legalized abortion. The senators, led by Elizabeth Warren of Massachusetts, held a press conference on Capitol Hill to express their concerns over recent restrictions enacted by Republican-led states. 

Warren, a prominent progressive voice in the Senate, was joined by Democratic Senators Tammy Duckworth of Illinois, Patty Murray of Washington, and others. Together, they argued that the right to access safe and legal abortion is essential to women's health and equality. They criticized conservative lawmakers for attempting to restrict access to these services through various legislative measures. 

During the press conference, Duckworth spoke about her own experience of giving birth to her daughter while serving in the military. She noted that women, particularly those in the military, face unique challenges when it comes to accessing healthcare, including access to reproductive services."
B2,A baby has arms and legs. It has a mouth and eyes.,"A baby has arms and legs. It has a mouth and eyes. With its limbs, the baby can grab and hold things. The baby uses its mouth to eat and make sounds, such as crying or cooing. As the baby grows, it learns to crawl and then walk. It begins to explore the world around it, touching and tasting different objects. 

Communication between people is essential for living in society. Through language, we can express our thoughts, feelings and ideas. We can share experiences, learn new things and form connections with others. Speaking a language fluently allows us to understand and be understood in various social situations. 

Learning a new language can be a challenging but rewarding experience. At first, it might seem daunting to memorize new vocabulary words and rules for grammar. However, with consistent practice and dedication, one can make significant progress in their language learning journey. 

Immersing oneself in the language and culture is a great way to improve language skills. Watching TV shows, listening to music, and reading books in the target language can help one become more familiar with its nuances and colloquialisms."
A1,I was wondering if I could change my major from biology,"I was wondering if I could change my major from biology to mathematics. Biology has always been interesting, but I find math more challenging and I enjoy solving problems. Mathematics seems like a more logical choice for me. However, I'm worried that it might be too difficult. I'll have to study harder and spend more time on my classes. But I'm determined to give it a try. I'll attend tutoring sessions and ask my professors for help when I need it. Wish me luck! 

Sometimes I feel overwhelmed by all the new vocabulary I have to learn. English is a complex language with many exceptions. But I'm trying to learn new words every day. I use flashcards and online quizzes to help me memorize vocabulary. It's a slow process, but I'm making progress. 

I like to listen to English music to help me practice my listening skills. My favorite singer is Taylor Swift. I can sing along to most of her songs now. And I've started watching English movies with subtitles to improve my comprehension. It's a lot of work, but I'm proud of how far I've come."
C2,"I hate Professor Hernandez!
Me too! He keeps calling","I hate Professor Hernandez!
Me too! He keeps calling us ""lazy students"" because we don't understand his complex theories right away. But I firmly believe that his teaching style is antiquated and ineffective. He delivers lengthy monologues in a monotonous tone, rarely pausing to give examples or clarify points. Moreover, he insists on speaking in a jargon-filled language that seems designed to intimidate rather than enlighten. 
It's no wonder that many of us struggle to keep up with him in class. I've tried reading the textbooks and doing additional research, but it's difficult to fully grasp his ideas without his guidance. I believe that Professor Hernandez needs to adapt his teaching methods to cater to the diverse learning styles of his students. Maybe he could try using more visual aids, providing hands-on activities, or encouraging group projects. This would make the material more accessible and engaging for all of us. 
Another issue is that Professor Hernandez rarely provides adequate feedback on our assignments."
A2,I was wondering if I could change my major from biology,"I was wondering if I could change my major from biology to computer science. I've been taking some computer classes as electives, and I really enjoy programming. However, I'm not sure if I have what it takes to be successful in a computer science program. 

I've been thinking about talking to my academic advisor about this, but I'm feeling a bit nervous. What if they tell me that it's too late to switch now? I'm already halfway through my biology major. 

On the other hand, I've been reading about the job market for computer scientists, and it seems like there are a lot of opportunities out there. Plus, I've heard that computer science pays well. 

I know I'll need to work hard if I decide to switch majors. I'll have to take some prerequisites and maybe even some summer classes to catch up. But I'm willing to put in the effort if it means pursuing something that I'm really passionate about. 

I just need to gather some more information before I make my decision. Maybe I should talk to some current computer science students and find out what their experiences have been like."
C1,"Social media, magazines and shop windows bombard people","Social media, magazines and shop windows bombard people with an endless supply of information and advertisements about food. From exotic dishes to the latest superfood, it seems that everywhere we look, someone is trying to convince us that what they are selling is the key to a healthier or more delicious diet. 

However, amidst the cacophony of voices and images, it is essential to separate fact from fiction and to understand the true benefits and risks associated with different foods. For instance, many people believe that processed and packaged foods are inherently unhealthy. While it is true that these types of food can contain high levels of sodium, added sugars, and artificial additives, not all processed foods are created equal. Some processed foods, such as canned fruit or vegetables, can actually be a useful addition to a healthy diet, providing essential nutrients in a convenient form. 

On the other hand, whole, unprocessed foods are often lauded as the pinnacle of healthy eating. However, even these foods can pose risks if consumed in excess."
B1,"You can't check out this one. It's a reference book.
What","You can't check out this one. It's a reference book.
What 's the weather like tomorrow? I'd better pack some sunglasses and a hat if it's going to be sunny. 

Do you like playing sports? I enjoy swimming, it's great exercise and relaxing at the same time. 

Can you give me the directions to the supermarket, please? I'll take the bus number seven and get off at the stop called ""Central Market"". From there I'll walk two blocks and turn left on Elm Street. 

Have you ever been to Italy? If so, what was your favorite city? Mine was Rome. The Colosseum was breathtaking. 

What would you do if you won the lottery? I think I'd travel around the world and buy a house in the countryside. 

Let me finish this email before we go out, okay? I'll meet you at the cinema in half an hour. 

Would you like to join me for coffee? I'd love to catch up and hear about what's been going on in your life. 

I'm not very good at cooking, so I usually eat take-out for dinner on weeknights. But at weekends I like to make something more elaborate."
C2,"Social media, magazines and shop windows bombard people","Social media, magazines and shop windows bombard people with endless promotions and enticing offers daily. Amidst this sea of consumerism, it's no wonder that people are constantly seeking the next big thing to satisfy their cravings. However, what many fail to realize is that the most precious and lasting gifts are those that come from the heart and are imbued with thoughtfulness, emotion, and personal touch. 

In today's rushed and materialistic world, the art of giving thoughtful, handmade presents is a rare and treasured commodity. Whether it's a beautifully handwritten letter, a homemade cake, or an intricately knitted scarf, these tokens of affection are often the ones that elicit the strongest emotional responses. They serve as reminders that despite the conveniences of modern life, the human touch still holds immense value. 

Consider the example of a friend who has been going through a tough time. Instead of buying a generic sympathy card or a bouquet of flowers, one could take the time to write a heartfelt letter expressing words of encouragement and support."
A1,A bipartisan group of women senators waded into the,"A bipartisan group of women senators waded into the contentious debate on reproductive rights, calling for stronger protections for women's health and access to healthcare services. The senators held a press conference in the Capitol building to express their concerns over proposed legislation that they say could limit access to safe and legal abortion. 

""Women's rights are under attack,"" declared Senator Patty Murray of Washington state, a longtime advocate for women's health issues. ""We cannot allow politicians to interfere in the most personal and private decisions that women make about their own bodies and their own health. It's a basic human right."" 

Senator Elizabeth Warren of Massachusetts echoed Murray's sentiments, adding that women should have the freedom to make their own choices about their reproductive health. ""This is not a partisan issue. It's a fundamental issue of privacy, autonomy, and equality,"" she stated. 

The senators urged their colleagues in the Senate to support legislation that would protect access to reproductive health care, including birth control, emergency contraception, and abortion services."
B2,Most people don't know that the full name of the Statue,"Most people don't know that the full name of the Statue of Liberty is ""Liberty Enlightening the World"". This iconic symbol of freedom has welcomed millions of immigrants to the United States since its dedication in 1886. Standing on Liberty Island in New York Harbor, the statue is a colossal neoclassical sculpture depicting a robed woman holding a torch in her right hand and a tablet in her left, on which is inscribed the date of the American Declaration of Independence. The statue's copper green color is a result of the oxidation process, which protects it from the elements. 

Visiting the Statue of Liberty is an exciting experience. To get there, you must first take a ferry from Battery Park in Lower Manhattan or Liberty State Park in New Jersey. The ferry ride provides stunning views of the Manhattan skyline, Ellis Island, and the statue itself. Once you arrive, you can climb the narrow winding staircase to the pedestal for a close-up view of Lady Liberty. For the more adventurous, you can even climb the 354 steps to the top of the statue for a breathtaking panorama of the harbor and the city."
C1,A baby has arms and legs. It has a mouth and eyes.,"A baby has arms and legs. It has a mouth and eyes. The little one's development is truly astounding. Within the first year, a child can learn to sit, stand, and walk. At this stage, they start to explore their environment, often putting everything in their mouth out of curiosity. They can make various sounds representing different emotions, such as joy, hunger, or tiredness. 

Language development during this period is equally remarkable. By one year old, a child can understand simple commands and follow certain instructions. They begin to form words and create their own babbles. At this point, parents can already notice specific consonant and vowel sounds that their child produces regularly. Moreover, their pronunciation is far from perfect, but they can communicate effectively, making their intentions known. 

As toddlers grow, their vocabulary rapidly expands. By two years old, they can speak around 50 words, and by three, their language skills have progressed significantly. They can now construct sentences with several words and understand simple sentences as well."
B1,"Two weeks into the U.S. government shutdown and, days","Two weeks into the U.S. government shutdown and, days before the holiday season, hundreds of thousands of federal workers were feeling the pinch. Many of them were facing financial difficulties while some were even considering seeking public assistance. However, in the midst of this turmoil, a group of volunteers had other ideas. 

They called themselves the ""Shutdown Heroes"" and they decided to band together and lend a helping hand to their fellow citizens. With the closure of many government services, the need was great, particularly for those families who relied on food stamps or other forms of aid. The Shutdown Heroes, made up mainly of local residents and students, began organizing food drives and collection events. 

""We knew that there were people in our communities who were going to be affected by this shutdown, and we wanted to do something about it,"" explained Maria, a member of the group. They set up collection points throughout the city and reached out to local businesses, organizations, and schools, urging them to donate food and other essentials."
A2,A bipartisan group of women senators waded into the,"A bipartisan group of women senators waded into the heated debate on Capitol Hill on the issue of equal pay for women. The senators, who came from both sides of the aisle, spoke passionately in favor of the Paycheck Fairness Act, a piece of legislation aimed at addressing the gender wage gap and ensuring that women receive equal pay for equal work. 

""Women deserve equal pay for equal work. It's not a radical demand, it's a basic human right,"" said Senator Jane Smith, a Democrat from the Midwest. She was met with applause and nods from her colleagues. 

Senator Mary Johnson, a Republican from the West Coast, also weighed in. ""I am proud to stand with my female colleagues today to support this important legislation. Women in the United States deserve fair and equal compensation for the labor they put into their jobs,"" she said. 

The Paycheck Fairness Act would update the Equal Pay Act of 1963 by closing loopholes and addressing discrimination based on gender in wage settings. Supporters of the bill argue that it is necessary to address the persistent wage gap between men and women, which sees women earning, on average, only 82 cents for every dollar earned by men."
B2,Karen and Jack had been trying to have a child for,"Karen and Jack had been trying to have a child for years. They had gone through numerous tests and consultations with specialists, but nothing seemed to work. One day, as they were having lunch at their favorite Italian restaurant, Jack's friend Tom suggested they try adoption. 

Karen was taken aback at first, but as Jack explained the idea to her, she began to see the merit in it. They both agreed that starting a family was more important to them than waiting any longer for a miracle to happen. 

The next step was to contact an adoption agency and go through the necessary processes. They were informed about the different options they had and the requirements they needed to meet. After several interviews, background checks, and home visits, they were finally approved as eligible parents. 

They were then given the option to choose a child from various profiles, but they decided to wait for a match through the agency. A few months later, they received the news that they had been matched with a baby girl named Emily."
C2,A baby has arms and legs. It has a mouth and eyes.,"A baby has arms and legs. It has a mouth and eyes. A newborn's skin is soft and tender, covered with a protective coating called vernix caseosa. The umbilical cord connects the baby to the placenta, which nourished the baby in the womb. The baby's first breaths bring life and a cry signals its arrival. 

The baby's parents wait anxiously as the doctor cleans and weighs their newborn. They marvel at the tiny fingers and toes, the perfect shape of the ears. They are filled with love and awe, knowing that this small being is a unique creation, a miracle of life. 

The baby's first few days are filled with constant feeding and diaper changes. The parents' hearts burst with joy as their infant gazes up at them, unaware of the world around him. The first smile, the first coo, the first giggle - these are precious moments that the parents will cherish forever. 

As the baby grows, so does its curiosity. It explores its surroundings, reaching out to touch and feel new textures, tasting new flavors, and listening to new sounds."
B1,"-LRB- CNN -RRB- More than 22 months ago, the body of","-LRB- CNN -RRB- More than 22 months ago, the body of a young woman named Sophie was found in an abandoned warehouse in the outskirts of Berlin. The investigation that followed revealed that she had been murdered. The latest development in the case is that the police have identified the main suspect - a man in his forties, named Thomas. 

Thomas, a former co-worker of Sophie's, is currently in custody and has confessed to the crime. According to the police, he had a complicated relationship with Sophie and became extremely jealous when she started seeing someone new. 

The confession was given during an interrogation where Thomas reportedly broke down and admitted his guilt. Witnesses also came forward, testifying that they had seen Thomas near the warehouse on the night of the murder. 

However, not everyone is convinced of Thomas' guilt. Some of Sophie's friends and family members believe that he is innocent and that there might be other suspects. They have started their own investigation and have discovered that Sophie had been involved in some shady business deals before her death."
C1,Most people don't know that the full name of the Statue,"Most people don't know that the full name of the Statue of Liberty is ""Liberty Enlightening the World."" This iconic symbol of freedom and democracy has captivated the hearts and minds of millions since its dedication in 1886. Located on Liberty Island in New York Harbor, the statue stands tall and proud, facing out toward the Atlantic Ocean, inviting immigrants and visitors alike to explore the land of opportunity. 

The statue's design is a masterpiece of neoclassical sculpture. Lady Liberty is depicted holding a torch in her right hand, symbolizing enlightenment and progress, while in her left hand, she holds a tablet inscribed with the date of the American Declaration of Independence, 1776. Atop her head sits a crown of seven spikes, representing the seven continents of the world. 

The significance of the Statue of Liberty goes beyond just its aesthetic beauty. It serves as a reminder of the values that the United States holds dear: freedom, equality, and opportunity. Millions of immigrants, many of whom arrived at Ellis Island just a short boat ride away, were welcomed by Lady Liberty and were given the chance to start new lives in this land of promise."
A1,"You can't check out this one. It's a reference book.
What","You can't check out this one. It's a reference book.
What time do you usually get up in the morning? 
I like to read books in my free time. 
This is a pencil. Can you give it to me, please? 
The sun rises in the east and sets in the west. 
Do you like to drink tea or coffee? 
My friend has a red car. 
I would like to go to the park. Do you want to come with me? 
I can't understand this question. Could you please explain it to me? 
The cat is sleeping on the mat. 
Can you help me carry these boxes? They are very heavy. 
The dog is barking at the mailman. 
I need to buy some milk and bread. 
Can you pass me the salt, please? 
I'm sorry, I can't hear you. Could you please speak louder? 
Do you like to play soccer or basketball? 
I have a red pen and a blue pen. 
The train is late tonight. 
Can you show me the way to the library? 
I can't wait to see the movie. 
Can you help me with this puzzle? 
I'm going to the grocery store. 
Do you prefer to eat chicken or fish? 
This is a beautiful picture of the ocean. 
Can you turn off the lights in the bedroom, please?"
A2,"You can't check out this one. It's a reference book.
What","You can't check out this one. It's a reference book.
What time do you usually wake up every morning? I prefer to wake up at 7 o'clock. Do you want to join me for breakfast? I'll make scrambled eggs if you like. 

I need to go to the grocery store to buy some fruits and vegetables. Would you like me to buy any for you? I'll be back in an hour. 

Do you have any hobbies, like drawing, painting or playing a musical instrument? I enjoy painting when I have some free time. It's a great way to unwind. 

Do you have any plans for the weekend? Maybe we can go for a walk in the park or have a picnic. I'd love to spend some quality time with you. 

Do you speak any other languages apart from English? I'm learning Spanish right now. It's quite challenging but very rewarding. 

I'd be happy to help you with anything you need. Don't hesitate to ask if you have any questions. What time would you like me to pick you up for our appointment tomorrow? 

Is it going to rain later today? I hope not, I'd love to sit in the park and read my book."
